month,year,usage,usage_normal,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester
7,2558,6270,0.0261,1457.42,0.0605,4,0.0405,30,0.7143,0
8,2558,11434,0.0476,1457.42,0.0605,4,0.0405,30,0.7143,1
9,2558,9681,0.0403,1457.42,0.0605,4,0.0405,29,0.5714,1
10,2558,12334,0.0514,1457.42,0.0605,4,0.0405,29,0.5714,1
11,2558,9716,0.0405,1457.42,0.0605,4,0.0405,29,0.5714,1
12,2558,9677,0.0403,1457.42,0.0605,4,0.0405,28,0.4286,1
1,2559,6617,0.0276,1457.42,0.0605,4,0.0405,27,0.2857,1
2,2559,8036,0.0335,1457.42,0.0605,4,0.0405,28,0.4286,1
3,2559,9593,0.0400,1457.42,0.0605,4,0.0405,31,0.8571,1
4,2559,12951,0.0540,1457.42,0.0605,4,0.0405,32,1.0000,1
5,2559,10327,0.0430,1457.42,0.0605,4,0.0405,32,1.0000,1
6,2559,9947,0.0414,1457.42,0.0605,4,0.0405,29,0.5714,0
7,2559,7450,0.0310,1457.42,0.0605,4,0.0405,29,0.5714,0
8,2559,5757,0.0240,1457.42,0.0605,4,0.0405,30,0.7143,1
10,2559,18142,0.0756,1457.42,0.0605,4,0.0405,29,0.5714,1
11,2559,11679,0.0487,1457.42,0.0605,4,0.0405,29,0.5714,1
12,2559,11256,0.0469,1457.42,0.0605,4,0.0405,27,0.2857,1
1,2560,7841,0.0327,1457.42,0.0605,4,0.0405,27,0.2857,1
2,2560,8189,0.0341,1457.42,0.0605,4,0.0405,28,0.4286,1
3,2560,3566,0.0149,1457.42,0.0605,4,0.0405,30,0.7143,1
5,2560,18075,0.0753,1457.42,0.0605,4,0.0405,30,0.7143,1
6,2560,8407,0.0350,1457.42,0.0605,4,0.0405,29,0.5714,0
7,2560,6800,0.0283,1457.42,0.0605,4,0.0405,29,0.5714,0
8,2560,10220,0.0426,1457.42,0.0605,4,0.0405,29,0.5714,1
9,2560,20227,0.0843,1457.42,0.0605,4,0.0405,29,0.5714,1
10,2560,3108,0.0129,1457.42,0.0605,4,0.0405,28,0.4286,1
11,2560,9075,0.0378,1457.42,0.0605,4,0.0405,28,0.4286,1
12,2560,7550,0.0315,1457.42,0.0605,4,0.0405,26,0.1429,1
9,2558,2446,0.0102,1038.19,0.0425,3,0.0270,29,0.5714,1
10,2558,1952,0.0081,1038.19,0.0425,3,0.0270,29,0.5714,1
11,2558,2844,0.0118,1038.19,0.0425,3,0.0270,29,0.5714,1
12,2558,2843,0.0118,1038.19,0.0425,3,0.0270,28,0.4286,1
1,2559,2178,0.0091,1038.19,0.0425,3,0.0270,27,0.2857,1
2,2559,3992,0.0166,1038.19,0.0425,3,0.0270,28,0.4286,1
3,2559,2399,0.0100,1038.19,0.0425,3,0.0270,31,0.8571,1
4,2559,2545,0.0106,1038.19,0.0425,3,0.0270,32,1.0000,1
5,2559,2368,0.0099,1038.19,0.0425,3,0.0270,32,1.0000,1
6,2559,1646,0.0069,1038.19,0.0425,3,0.0270,29,0.5714,0
7,2559,2433,0.0101,1038.19,0.0425,3,0.0270,29,0.5714,0
8,2559,2889,0.0120,1038.19,0.0425,3,0.0270,30,0.7143,1
9,2559,1620,0.0067,1038.19,0.0425,3,0.0270,29,0.5714,1
10,2559,1998,0.0083,1038.19,0.0425,3,0.0270,29,0.5714,1
11,2559,3458,0.0144,1038.19,0.0425,3,0.0270,29,0.5714,1
12,2559,2639,0.0110,1038.19,0.0425,3,0.0270,27,0.2857,1
1,2560,3365,0.0140,1038.19,0.0425,3,0.0270,27,0.2857,1
2,2560,3151,0.0131,1038.19,0.0425,3,0.0270,28,0.4286,1
3,2560,2504,0.0104,1038.19,0.0425,3,0.0270,30,0.7143,1
4,2560,2834,0.0118,1038.19,0.0425,3,0.0270,31,0.8571,1
5,2560,2904,0.0121,1038.19,0.0425,3,0.0270,30,0.7143,1
7,2560,3343,0.0139,1038.19,0.0425,3,0.0270,29,0.5714,0
8,2560,3787,0.0158,1038.19,0.0425,3,0.0270,29,0.5714,1
9,2560,2775,0.0116,1038.19,0.0425,3,0.0270,29,0.5714,1
11,2560,4329,0.0180,1038.19,0.0425,3,0.0270,28,0.4286,1
12,2560,3082,0.0128,1038.19,0.0425,3,0.0270,26,0.1429,1
1,2561,4267,0.0178,1038.19,0.0425,3,0.0270,27,0.2857,1
2,2561,3005,0.0125,1038.19,0.0425,3,0.0270,27,0.2857,1
3,2561,3207,0.0134,1038.19,0.0425,3,0.0270,29,0.5714,1
4,2561,2820,0.0117,1038.19,0.0425,3,0.0270,29,0.5714,1
5,2561,2381,0.0099,1038.19,0.0425,3,0.0270,29,0.5714,1
6,2561,1849,0.0077,1038.19,0.0425,3,0.0270,30,0.7143,0
7,2561,2673,0.0111,1038.19,0.0425,3,0.0270,29,0.5714,0
8,2561,3329,0.0139,1038.19,0.0425,3,0.0270,29,0.5714,1
1,2556,20000,0.0833,2407.64,0.1015,3,0.0270,28,0.4286,1
2,2556,26000,0.1083,2407.64,0.1015,3,0.0270,30,0.7143,1
3,2556,8000,0.0333,2407.64,0.1015,3,0.0270,31,0.8571,0
4,2556,8000,0.0333,2407.64,0.1015,3,0.0270,32,1.0000,0
5,2556,8000,0.0333,2407.64,0.1015,3,0.0270,32,1.0000,0
6,2556,23000,0.0958,2407.64,0.1015,3,0.0270,30,0.7143,1
7,2556,18000,0.0750,2407.64,0.1015,3,0.0270,30,0.7143,1
8,2556,17000,0.0708,2407.64,0.1015,3,0.0270,30,0.7143,1
9,2556,16000,0.0667,2407.64,0.1015,3,0.0270,29,0.5714,1
10,2556,9000,0.0375,2407.64,0.1015,3,0.0270,29,0.5714,0
11,2556,16000,0.0667,2407.64,0.1015,3,0.0270,30,0.7143,1
12,2556,10000,0.0417,2407.64,0.1015,3,0.0270,25,0.0000,1
1,2557,9000,0.0375,2407.64,0.1015,3,0.0270,25,0.0000,1
2,2557,13000,0.0542,2407.64,0.1015,3,0.0270,28,0.4286,1
3,2557,21000,0.0875,2407.64,0.1015,3,0.0270,30,0.7143,1
4,2557,11000,0.0458,2407.64,0.1015,3,0.0270,31,0.8571,1
5,2557,9000,0.0375,2407.64,0.1015,3,0.0270,31,0.8571,1
6,2557,18000,0.0750,2407.64,0.1015,3,0.0270,30,0.7143,0
7,2557,10000,0.0417,2407.64,0.1015,3,0.0270,30,0.7143,0
8,2557,15000,0.0625,2407.64,0.1015,3,0.0270,29,0.5714,1
9,2557,20000,0.0833,2407.64,0.1015,3,0.0270,29,0.5714,1
10,2557,11000,0.0458,2407.64,0.1015,3,0.0270,29,0.5714,1
11,2557,14000,0.0583,2407.64,0.1015,3,0.0270,29,0.5714,1
12,2557,12000,0.0500,2407.64,0.1015,3,0.0270,27,0.2857,1
1,2558,12000,0.0500,2407.64,0.1015,3,0.0270,26,0.1429,1
2,2558,15000,0.0625,2407.64,0.1015,3,0.0270,28,0.4286,1
3,2558,13000,0.0542,2407.64,0.1015,3,0.0270,30,0.7143,1
4,2558,14000,0.0583,2407.64,0.1015,3,0.0270,30,0.7143,1
5,2558,11000,0.0458,2407.64,0.1015,3,0.0270,31,0.8571,1
6,2558,39000,0.1625,2407.64,0.1015,3,0.0270,30,0.7143,0
7,2558,11000,0.0458,2407.64,0.1015,3,0.0270,30,0.7143,0
8,2558,18000,0.0750,2407.64,0.1015,3,0.0270,30,0.7143,1
9,2558,14000,0.0583,2407.64,0.1015,3,0.0270,29,0.5714,1
10,2558,14000,0.0583,2407.64,0.1015,3,0.0270,29,0.5714,1
11,2558,127853,0.5327,2407.64,0.1015,3,0.0270,29,0.5714,1
12,2558,16000,0.0667,2407.64,0.1015,3,0.0270,28,0.4286,1
1,2559,12000,0.0500,2407.64,0.1015,3,0.0270,27,0.2857,1
2,2559,17000,0.0708,2407.64,0.1015,3,0.0270,28,0.4286,1
3,2559,15000,0.0625,2407.64,0.1015,3,0.0270,31,0.8571,1
4,2559,21000,0.0875,2407.64,0.1015,3,0.0270,32,1.0000,1
5,2559,12000,0.0500,2407.64,0.1015,3,0.0270,32,1.0000,1
6,2559,11000,0.0458,2407.64,0.1015,3,0.0270,29,0.5714,0
7,2559,10000,0.0417,2407.64,0.1015,3,0.0270,29,0.5714,0
8,2559,10000,0.0417,2407.64,0.1015,3,0.0270,30,0.7143,1
9,2559,10000,0.0417,2407.64,0.1015,3,0.0270,29,0.5714,1
10,2559,11000,0.0458,2407.64,0.1015,3,0.0270,29,0.5714,1
11,2559,12000,0.0500,2407.64,0.1015,3,0.0270,29,0.5714,1
12,2559,12000,0.0500,2407.64,0.1015,3,0.0270,27,0.2857,1
1,2560,15000,0.0625,2407.64,0.1015,3,0.0270,27,0.2857,1
2,2560,23000,0.0958,2407.64,0.1015,3,0.0270,28,0.4286,1
3,2560,17000,0.0708,2407.64,0.1015,3,0.0270,30,0.7143,1
4,2560,31000,0.1292,2407.64,0.1015,3,0.0270,31,0.8571,1
5,2560,13000,0.0542,2407.64,0.1015,3,0.0270,30,0.7143,1
6,2560,12000,0.0500,2407.64,0.1015,3,0.0270,29,0.5714,0
7,2560,14000,0.0583,2407.64,0.1015,3,0.0270,29,0.5714,0
8,2560,22000,0.0917,2407.64,0.1015,3,0.0270,29,0.5714,1
9,2560,13000,0.0542,2407.64,0.1015,3,0.0270,29,0.5714,1
10,2560,12000,0.0500,2407.64,0.1015,3,0.0270,28,0.4286,1
11,2560,16000,0.0667,2407.64,0.1015,3,0.0270,28,0.4286,1
12,2560,13000,0.0542,2407.64,0.1015,3,0.0270,26,0.1429,1
1,2561,12000,0.0500,2407.64,0.1015,3,0.0270,27,0.2857,1
2,2561,17000,0.0708,2407.64,0.1015,3,0.0270,27,0.2857,1
3,2561,16000,0.0667,2407.64,0.1015,3,0.0270,29,0.5714,1
4,2561,17000,0.0708,2407.64,0.1015,3,0.0270,29,0.5714,1
9,2561,14000,0.0583,2407.64,0.1015,3,0.0270,29,0.5714,1
1,2556,1754,0.0073,557.70,0.0217,2,0.0135,28,0.4286,1
2,2556,1726,0.0072,557.70,0.0217,2,0.0135,30,0.7143,1
3,2556,2881,0.0120,557.70,0.0217,2,0.0135,31,0.8571,0
4,2556,2808,0.0117,557.70,0.0217,2,0.0135,32,1.0000,0
5,2556,3065,0.0128,557.70,0.0217,2,0.0135,32,1.0000,0
6,2556,2917,0.0121,557.70,0.0217,2,0.0135,30,0.7143,1
7,2556,2801,0.0117,557.70,0.0217,2,0.0135,30,0.7143,1
8,2556,2855,0.0119,557.70,0.0217,2,0.0135,30,0.7143,1
9,2556,2605,0.0108,557.70,0.0217,2,0.0135,29,0.5714,1
10,2556,2561,0.0107,557.70,0.0217,2,0.0135,29,0.5714,0
11,2556,2590,0.0108,557.70,0.0217,2,0.0135,30,0.7143,1
12,2556,2013,0.0084,557.70,0.0217,2,0.0135,25,0.0000,1
1,2557,2211,0.0092,557.70,0.0217,2,0.0135,25,0.0000,1
2,2557,2500,0.0104,557.70,0.0217,2,0.0135,28,0.4286,1
3,2557,3082,0.0128,557.70,0.0217,2,0.0135,30,0.7143,1
4,2557,2708,0.0113,557.70,0.0217,2,0.0135,31,0.8571,1
5,2557,2972,0.0124,557.70,0.0217,2,0.0135,31,0.8571,1
6,2557,2846,0.0119,557.70,0.0217,2,0.0135,30,0.7143,0
7,2557,2997,0.0125,557.70,0.0217,2,0.0135,30,0.7143,0
8,2557,3098,0.0129,557.70,0.0217,2,0.0135,29,0.5714,1
9,2557,3347,0.0139,557.70,0.0217,2,0.0135,29,0.5714,1
10,2557,3183,0.0133,557.70,0.0217,2,0.0135,29,0.5714,1
11,2557,2824,0.0118,557.70,0.0217,2,0.0135,29,0.5714,1
12,2557,2250,0.0094,557.70,0.0217,2,0.0135,27,0.2857,1
1,2558,1173,0.0049,557.70,0.0217,2,0.0135,26,0.1429,1
2,2558,1038,0.0043,557.70,0.0217,2,0.0135,28,0.4286,1
3,2558,1108,0.0046,557.70,0.0217,2,0.0135,30,0.7143,1
4,2558,1028,0.0043,557.70,0.0217,2,0.0135,30,0.7143,1
5,2558,1061,0.0044,557.70,0.0217,2,0.0135,31,0.8571,1
6,2558,1008,0.0042,557.70,0.0217,2,0.0135,30,0.7143,0
7,2558,1039,0.0043,557.70,0.0217,2,0.0135,30,0.7143,0
8,2558,1515,0.0063,557.70,0.0217,2,0.0135,30,0.7143,1
9,2558,1850,0.0077,557.70,0.0217,2,0.0135,29,0.5714,1
10,2558,2006,0.0084,557.70,0.0217,2,0.0135,29,0.5714,1
11,2558,1907,0.0079,557.70,0.0217,2,0.0135,29,0.5714,1
12,2558,1963,0.0082,557.70,0.0217,2,0.0135,28,0.4286,1
1,2559,1891,0.0079,557.70,0.0217,2,0.0135,27,0.2857,1
2,2559,1895,0.0079,557.70,0.0217,2,0.0135,28,0.4286,1
3,2559,1937,0.0081,557.70,0.0217,2,0.0135,31,0.8571,1
4,2559,1869,0.0078,557.70,0.0217,2,0.0135,32,1.0000,1
5,2559,1603,0.0067,557.70,0.0217,2,0.0135,32,1.0000,1
6,2559,1473,0.0061,557.70,0.0217,2,0.0135,29,0.5714,0
7,2559,1492,0.0062,557.70,0.0217,2,0.0135,29,0.5714,0
8,2559,1658,0.0069,557.70,0.0217,2,0.0135,30,0.7143,1
9,2559,2286,0.0095,557.70,0.0217,2,0.0135,29,0.5714,1
10,2559,3228,0.0134,557.70,0.0217,2,0.0135,29,0.5714,1
11,2559,2109,0.0088,557.70,0.0217,2,0.0135,29,0.5714,1
12,2559,2048,0.0085,557.70,0.0217,2,0.0135,27,0.2857,1
1,2560,2205,0.0092,557.70,0.0217,2,0.0135,27,0.2857,1
2,2560,1816,0.0076,557.70,0.0217,2,0.0135,28,0.4286,1
3,2560,1959,0.0082,557.70,0.0217,2,0.0135,30,0.7143,1
4,2560,1837,0.0076,557.70,0.0217,2,0.0135,31,0.8571,1
5,2560,1890,0.0079,557.70,0.0217,2,0.0135,30,0.7143,1
6,2560,1803,0.0075,557.70,0.0217,2,0.0135,29,0.5714,0
7,2560,1882,0.0078,557.70,0.0217,2,0.0135,29,0.5714,0
8,2560,1897,0.0079,557.70,0.0217,2,0.0135,29,0.5714,1
9,2560,1525,0.0063,557.70,0.0217,2,0.0135,29,0.5714,1
10,2560,1417,0.0059,557.70,0.0217,2,0.0135,28,0.4286,1
11,2560,2177,0.0091,557.70,0.0217,2,0.0135,28,0.4286,1
12,2560,1411,0.0059,557.70,0.0217,2,0.0135,26,0.1429,1
1,2561,1473,0.0061,557.70,0.0217,2,0.0135,27,0.2857,1
2,2561,1339,0.0056,557.70,0.0217,2,0.0135,27,0.2857,1
3,2561,2375,0.0099,557.70,0.0217,2,0.0135,29,0.5714,1
4,2561,2100,0.0087,557.70,0.0217,2,0.0135,29,0.5714,1
9,2561,1261,0.0052,557.70,0.0217,2,0.0135,29,0.5714,1
1,2556,4266,0.0178,405.28,0.0152,3,0.0270,28,0.4286,1
2,2556,5184,0.0216,405.28,0.0152,3,0.0270,30,0.7143,1
3,2556,5330,0.0222,405.28,0.0152,3,0.0270,31,0.8571,0
4,2556,4073,0.0170,405.28,0.0152,3,0.0270,32,1.0000,0
5,2556,4775,0.0199,405.28,0.0152,3,0.0270,32,1.0000,0
6,2556,5017,0.0209,405.28,0.0152,3,0.0270,30,0.7143,1
7,2556,5229,0.0218,405.28,0.0152,3,0.0270,30,0.7143,1
8,2556,5524,0.0230,405.28,0.0152,3,0.0270,30,0.7143,1
9,2556,5002,0.0208,405.28,0.0152,3,0.0270,29,0.5714,1
10,2556,4640,0.0193,405.28,0.0152,3,0.0270,29,0.5714,0
11,2556,5220,0.0217,405.28,0.0152,3,0.0270,30,0.7143,1
12,2556,5177,0.0216,405.28,0.0152,3,0.0270,25,0.0000,1
1,2557,5295,0.0221,405.28,0.0152,3,0.0270,25,0.0000,1
2,2557,4905,0.0204,405.28,0.0152,3,0.0270,28,0.4286,1
3,2557,4286,0.0179,405.28,0.0152,3,0.0270,30,0.7143,1
4,2557,3886,0.0162,405.28,0.0152,3,0.0270,31,0.8571,1
5,2557,3576,0.0149,405.28,0.0152,3,0.0270,31,0.8571,1
6,2557,3316,0.0138,405.28,0.0152,3,0.0270,30,0.7143,0
7,2557,4286,0.0179,405.28,0.0152,3,0.0270,30,0.7143,0
8,2557,3851,0.0160,405.28,0.0152,3,0.0270,29,0.5714,1
9,2557,3921,0.0163,405.28,0.0152,3,0.0270,29,0.5714,1
10,2557,3854,0.0161,405.28,0.0152,3,0.0270,29,0.5714,1
11,2557,3997,0.0166,405.28,0.0152,3,0.0270,29,0.5714,1
12,2557,3824,0.0159,405.28,0.0152,3,0.0270,27,0.2857,1
1,2558,4279,0.0178,405.28,0.0152,3,0.0270,26,0.1429,1
2,2558,4709,0.0196,405.28,0.0152,3,0.0270,28,0.4286,1
3,2558,5379,0.0224,405.28,0.0152,3,0.0270,30,0.7143,1
4,2558,5118,0.0213,405.28,0.0152,3,0.0270,30,0.7143,1
5,2558,5397,0.0225,405.28,0.0152,3,0.0270,31,0.8571,1
6,2558,4824,0.0201,405.28,0.0152,3,0.0270,30,0.7143,0
7,2558,4757,0.0198,405.28,0.0152,3,0.0270,30,0.7143,0
8,2558,5379,0.0224,405.28,0.0152,3,0.0270,30,0.7143,1
9,2558,5420,0.0226,405.28,0.0152,3,0.0270,29,0.5714,1
10,2558,4996,0.0208,405.28,0.0152,3,0.0270,29,0.5714,1
11,2558,5038,0.0210,405.28,0.0152,3,0.0270,29,0.5714,1
12,2558,4626,0.0193,405.28,0.0152,3,0.0270,28,0.4286,1
1,2559,4297,0.0179,405.28,0.0152,3,0.0270,27,0.2857,1
2,2559,5407,0.0225,405.28,0.0152,3,0.0270,28,0.4286,1
3,2559,5915,0.0246,405.28,0.0152,3,0.0270,31,0.8571,1
4,2559,5363,0.0223,405.28,0.0152,3,0.0270,32,1.0000,1
5,2559,5157,0.0215,405.28,0.0152,3,0.0270,32,1.0000,1
6,2559,4348,0.0181,405.28,0.0152,3,0.0270,29,0.5714,0
7,2559,4751,0.0198,405.28,0.0152,3,0.0270,29,0.5714,0
8,2559,5346,0.0223,405.28,0.0152,3,0.0270,30,0.7143,1
9,2559,4233,0.0176,405.28,0.0152,3,0.0270,29,0.5714,1
10,2559,4473,0.0186,405.28,0.0152,3,0.0270,29,0.5714,1
11,2559,4998,0.0208,405.28,0.0152,3,0.0270,29,0.5714,1
12,2559,4276,0.0178,405.28,0.0152,3,0.0270,27,0.2857,1
1,2560,4301,0.0179,405.28,0.0152,3,0.0270,27,0.2857,1
2,2560,4865,0.0203,405.28,0.0152,3,0.0270,28,0.4286,1
3,2560,4808,0.0200,405.28,0.0152,3,0.0270,30,0.7143,1
4,2560,4812,0.0200,405.28,0.0152,3,0.0270,31,0.8571,1
5,2560,4894,0.0204,405.28,0.0152,3,0.0270,30,0.7143,1
6,2560,4029,0.0168,405.28,0.0152,3,0.0270,29,0.5714,0
7,2560,4633,0.0193,405.28,0.0152,3,0.0270,29,0.5714,0
8,2560,4246,0.0177,405.28,0.0152,3,0.0270,29,0.5714,1
9,2560,3855,0.0161,405.28,0.0152,3,0.0270,29,0.5714,1
10,2560,4131,0.0172,405.28,0.0152,3,0.0270,28,0.4286,1
11,2560,3849,0.0160,405.28,0.0152,3,0.0270,28,0.4286,1
12,2560,3701,0.0154,405.28,0.0152,3,0.0270,26,0.1429,1
1,2561,3843,0.0160,405.28,0.0152,3,0.0270,27,0.2857,1
2,2561,3529,0.0147,405.28,0.0152,3,0.0270,27,0.2857,1
3,2561,3937,0.0164,405.28,0.0152,3,0.0270,29,0.5714,1
4,2561,3584,0.0149,405.28,0.0152,3,0.0270,29,0.5714,1
9,2561,3500,0.0146,405.28,0.0152,3,0.0270,29,0.5714,1
1,2556,464,0.0019,53.34,0.0000,1,0.0000,28,0.4286,1
2,2556,493,0.0020,53.34,0.0000,1,0.0000,30,0.7143,1
3,2556,525,0.0022,53.34,0.0000,1,0.0000,31,0.8571,0
4,2556,486,0.0020,53.34,0.0000,1,0.0000,32,1.0000,0
5,2556,508,0.0021,53.34,0.0000,1,0.0000,32,1.0000,0
6,2556,1291,0.0054,53.34,0.0000,1,0.0000,30,0.7143,1
7,2556,800,0.0033,53.34,0.0000,1,0.0000,30,0.7143,1
8,2556,498,0.0021,53.34,0.0000,1,0.0000,30,0.7143,1
9,2556,520,0.0022,53.34,0.0000,1,0.0000,29,0.5714,1
10,2556,467,0.0019,53.34,0.0000,1,0.0000,29,0.5714,0
11,2556,1409,0.0059,53.34,0.0000,1,0.0000,30,0.7143,1
12,2556,521,0.0022,53.34,0.0000,1,0.0000,25,0.0000,1
1,2557,518,0.0022,53.34,0.0000,1,0.0000,25,0.0000,1
2,2557,562,0.0023,53.34,0.0000,1,0.0000,28,0.4286,1
3,2557,638,0.0027,53.34,0.0000,1,0.0000,30,0.7143,1
4,2557,645,0.0027,53.34,0.0000,1,0.0000,31,0.8571,1
5,2557,655,0.0027,53.34,0.0000,1,0.0000,31,0.8571,1
6,2557,1787,0.0074,53.34,0.0000,1,0.0000,30,0.7143,0
7,2557,898,0.0037,53.34,0.0000,1,0.0000,30,0.7143,0
8,2557,834,0.0035,53.34,0.0000,1,0.0000,29,0.5714,1
9,2557,844,0.0035,53.34,0.0000,1,0.0000,29,0.5714,1
10,2557,1593,0.0066,53.34,0.0000,1,0.0000,29,0.5714,1
11,2557,1602,0.0067,53.34,0.0000,1,0.0000,29,0.5714,1
12,2557,2371,0.0099,53.34,0.0000,1,0.0000,27,0.2857,1
1,2558,1570,0.0065,53.34,0.0000,1,0.0000,26,0.1429,1
2,2558,1605,0.0067,53.34,0.0000,1,0.0000,28,0.4286,1
3,2558,1655,0.0069,53.34,0.0000,1,0.0000,30,0.7143,1
4,2558,1624,0.0068,53.34,0.0000,1,0.0000,30,0.7143,1
5,2558,1594,0.0066,53.34,0.0000,1,0.0000,31,0.8571,1
6,2558,2214,0.0092,53.34,0.0000,1,0.0000,30,0.7143,0
7,2558,1038,0.0043,53.34,0.0000,1,0.0000,30,0.7143,0
8,2558,1193,0.0050,53.34,0.0000,1,0.0000,30,0.7143,1
9,2558,1253,0.0052,53.34,0.0000,1,0.0000,29,0.5714,1
10,2558,1156,0.0048,53.34,0.0000,1,0.0000,29,0.5714,1
11,2558,2490,0.0104,53.34,0.0000,1,0.0000,29,0.5714,1
12,2558,1116,0.0046,53.34,0.0000,1,0.0000,28,0.4286,1
1,2559,1119,0.0047,53.34,0.0000,1,0.0000,27,0.2857,1
2,2559,990,0.0041,53.34,0.0000,1,0.0000,28,0.4286,1
3,2559,985,0.0041,53.34,0.0000,1,0.0000,31,0.8571,1
4,2559,1066,0.0044,53.34,0.0000,1,0.0000,32,1.0000,1
5,2559,1200,0.0050,53.34,0.0000,1,0.0000,32,1.0000,1
6,2559,969,0.0040,53.34,0.0000,1,0.0000,29,0.5714,0
7,2559,830,0.0035,53.34,0.0000,1,0.0000,29,0.5714,0
8,2559,894,0.0037,53.34,0.0000,1,0.0000,30,0.7143,1
9,2559,983,0.0041,53.34,0.0000,1,0.0000,29,0.5714,1
10,2559,1144,0.0048,53.34,0.0000,1,0.0000,29,0.5714,1
11,2559,1254,0.0052,53.34,0.0000,1,0.0000,29,0.5714,1
12,2559,1218,0.0051,53.34,0.0000,1,0.0000,27,0.2857,1
1,2560,1207,0.0050,53.34,0.0000,1,0.0000,27,0.2857,1
2,2560,1230,0.0051,53.34,0.0000,1,0.0000,28,0.4286,1
3,2560,1613,0.0067,53.34,0.0000,1,0.0000,30,0.7143,1
4,2560,1193,0.0050,53.34,0.0000,1,0.0000,31,0.8571,1
5,2560,1149,0.0048,53.34,0.0000,1,0.0000,30,0.7143,1
6,2560,1174,0.0049,53.34,0.0000,1,0.0000,29,0.5714,0
7,2560,1124,0.0047,53.34,0.0000,1,0.0000,29,0.5714,0
8,2560,1191,0.0050,53.34,0.0000,1,0.0000,29,0.5714,1
9,2560,1244,0.0052,53.34,0.0000,1,0.0000,29,0.5714,1
10,2560,1273,0.0053,53.34,0.0000,1,0.0000,28,0.4286,1
11,2560,1405,0.0058,53.34,0.0000,1,0.0000,28,0.4286,1
12,2560,1639,0.0068,53.34,0.0000,1,0.0000,26,0.1429,1
1,2561,1309,0.0054,53.34,0.0000,1,0.0000,27,0.2857,1
2,2561,1538,0.0064,53.34,0.0000,1,0.0000,27,0.2857,1
3,2561,1266,0.0053,53.34,0.0000,1,0.0000,29,0.5714,1
4,2561,1105,0.0046,53.34,0.0000,1,0.0000,29,0.5714,1
9,2561,1176,0.0049,53.34,0.0000,1,0.0000,29,0.5714,1
1,2556,1600,0.0067,643.81,0.0255,2,0.0135,28,0.4286,1
2,2556,6680,0.0278,643.81,0.0255,2,0.0135,30,0.7143,1
3,2556,4200,0.0175,643.81,0.0255,2,0.0135,31,0.8571,0
4,2556,10480,0.0437,643.81,0.0255,2,0.0135,32,1.0000,0
5,2556,4480,0.0187,643.81,0.0255,2,0.0135,32,1.0000,0
6,2556,5440,0.0227,643.81,0.0255,2,0.0135,30,0.7143,1
7,2556,3280,0.0137,643.81,0.0255,2,0.0135,30,0.7143,1
8,2556,3560,0.0148,643.81,0.0255,2,0.0135,30,0.7143,1
9,2556,2680,0.0112,643.81,0.0255,2,0.0135,29,0.5714,1
10,2556,2080,0.0087,643.81,0.0255,2,0.0135,29,0.5714,0
11,2556,1880,0.0078,643.81,0.0255,2,0.0135,30,0.7143,1
12,2556,1280,0.0053,643.81,0.0255,2,0.0135,25,0.0000,1
1,2557,1360,0.0057,643.81,0.0255,2,0.0135,25,0.0000,1
2,2557,2729,0.0114,643.81,0.0255,2,0.0135,28,0.4286,1
3,2557,7163,0.0298,643.81,0.0255,2,0.0135,30,0.7143,1
4,2557,2254,0.0094,643.81,0.0255,2,0.0135,31,0.8571,1
5,2557,2088,0.0087,643.81,0.0255,2,0.0135,31,0.8571,1
6,2557,12732,0.0530,643.81,0.0255,2,0.0135,30,0.7143,0
7,2557,2657,0.0111,643.81,0.0255,2,0.0135,30,0.7143,0
8,2557,4874,0.0203,643.81,0.0255,2,0.0135,29,0.5714,1
9,2557,5244,0.0218,643.81,0.0255,2,0.0135,29,0.5714,1
10,2557,4276,0.0178,643.81,0.0255,2,0.0135,29,0.5714,1
11,2557,4573,0.0190,643.81,0.0255,2,0.0135,29,0.5714,1
12,2557,2471,0.0103,643.81,0.0255,2,0.0135,27,0.2857,1
1,2558,2246,0.0094,643.81,0.0255,2,0.0135,26,0.1429,1
2,2558,7892,0.0329,643.81,0.0255,2,0.0135,28,0.4286,1
3,2558,4270,0.0178,643.81,0.0255,2,0.0135,30,0.7143,1
4,2558,3046,0.0127,643.81,0.0255,2,0.0135,30,0.7143,1
5,2558,3385,0.0141,643.81,0.0255,2,0.0135,31,0.8571,1
6,2558,3465,0.0144,643.81,0.0255,2,0.0135,30,0.7143,0
7,2558,5003,0.0208,643.81,0.0255,2,0.0135,30,0.7143,0
8,2558,6111,0.0255,643.81,0.0255,2,0.0135,30,0.7143,1
9,2558,4246,0.0177,643.81,0.0255,2,0.0135,29,0.5714,1
10,2558,2986,0.0124,643.81,0.0255,2,0.0135,29,0.5714,1
11,2558,3386,0.0141,643.81,0.0255,2,0.0135,29,0.5714,1
12,2558,2462,0.0103,643.81,0.0255,2,0.0135,28,0.4286,1
1,2559,2395,0.0100,643.81,0.0255,2,0.0135,27,0.2857,1
2,2559,4459,0.0186,643.81,0.0255,2,0.0135,28,0.4286,1
3,2559,4011,0.0167,643.81,0.0255,2,0.0135,31,0.8571,1
4,2559,3370,0.0140,643.81,0.0255,2,0.0135,32,1.0000,1
5,2559,2962,0.0123,643.81,0.0255,2,0.0135,32,1.0000,1
6,2559,3155,0.0131,643.81,0.0255,2,0.0135,29,0.5714,0
